latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
31.64625,9.17167,345.31,0.5,0.66,2024-07-30,0200,N20,VIIRS,n,2,296.32,3.54,N,2
31.64982,9.16926,341.57,0.5,0.66,2024-07-30,0200,N20,VIIRS,n,2,295.14,4.96,N,2
33.87532,9.99325,307.17,0.49,0.65,2024-07-30,0200,N20,VIIRS,n,2,294.86,1.33,N,2
31.00051,10.06158,304.85,0.58,0.7,2024-07-30,0200,N20,VIIRS,n,2,292.2,1.31,N,0
33.87348,9.99162,308.54,0.49,0.65,2024-07-30,0200,N20,VIIRS,n,2,294.9,1.59,N,2
31.64758,9.16661,308.89,0.5,0.66,2024-07-30,0200,N20,VIIRS,n,2,293.71,3.54,N,2
34.85549,10.75238,339.6,0.6,0.53,2024-07-30,1139,N20,VIIRS,l,2,313.33,7.84,D,0
36.53563,10.7453,344.44,0.54,0.51,2024-07-30,1139,N20,VIIRS,n,2,313.98,22.59,D,0
37.31699,9.68314,333.09,0.59,0.53,2024-07-30,1139,N20,VIIRS,l,2,305.76,9.79,D,0
37.31543,9.6766,346.69,0.6,0.53,2024-07-30,1139,N20,VIIRS,n,2,307.91,9.79,D,0
37.31606,9.68154,342.15,0.59,0.53,2024-07-30,1139,N20,VIIRS,n,2,306.72,12.06,D,0
37.31448,9.67512,340.51,0.59,0.53,2024-07-30,1139,N20,VIIRS,n,2,306.35,12.12,D,0
37.31914,9.67329,332.2,0.59,0.53,2024-07-30,1139,N20,VIIRS,n,2,306.14,3.44,D,0
36.50336,10.02659,308.54,0.47,0.47,2024-07-31,0140,N20,VIIRS,n,2,295.27,1.33,N,2
36.45582,9.23189,308.38,0.43,0.46,2024-07-31,0140,N20,VIIRS,n,2,293.04,0.61,N,0
31.64799,9.17394,318.96,0.53,0.5,2024-07-31,0142,N20,VIIRS,n,2,296.99,4.42,N,2
31.64923,9.1685,337.7,0.53,0.5,2024-07-31,0142,N20,VIIRS,n,2,296.51,4.42,N,2
31.64677,9.1731,355.05,0.56,0.51,2024-07-31,1300,N20,VIIRS,n,2,318.42,8.88,D,2
35.9571,10.04223,344.97,0.35,0.57,2024-07-31,1301,N20,VIIRS,n,2,314.01,1.71,D,0
36.59002,10.31895,309.47,0.44,0.38,2024-08-01,0121,N20,VIIRS,n,2,296.32,1.77,N,2
36.67787,9.92064,310.78,0.43,0.38,2024-08-01,0121,N20,VIIRS,n,2,295.32,1.25,N,2
35.77546,9.88853,307.94,0.43,0.38,2024-08-01,0122,N20,VIIRS,n,2,297.26,1.77,N,2
35.41398,9.0692,305.9,0.41,0.37,2024-08-01,0122,N20,VIIRS,n,2,293.63,0.72,N,0
34.93937,8.5312,304.96,0.41,0.37,2024-08-01,0122,N20,VIIRS,n,2,294.56,0.68,N,0
31.64886,9.17345,328.39,0.46,0.39,2024-08-01,0123,N20,VIIRS,n,2,300.18,2.91,N,2
31.00505,10.05947,307.21,0.51,0.41,2024-08-01,0123,N20,VIIRS,n,2,295.68,1.57,N,0
31.00384,10.06292,315.73,0.51,0.41,2024-08-01,0123,N20,VIIRS,n,2,295.9,1.61,N,0
31.64975,9.16872,308.72,0.46,0.39,2024-08-01,0123,N20,VIIRS,n,2,296.88,2.91,N,2
31.64749,9.17292,349.27,0.47,0.4,2024-08-01,1241,N20,VIIRS,l,2,321.07,9.91,D,2
37.01746,9.22498,341.11,0.54,0.42,2024-08-01,1242,N20,VIIRS,l,2,314.77,19.63,D,0
37.0168,9.21865,367,0.54,0.42,2024-08-01,1242,N20,VIIRS,l,2,332.7,66.79,D,0
37.02068,9.21821,367,0.54,0.42,2024-08-01,1242,N20,VIIRS,l,2,337.94,105.08,D,0
34.68694,10.64236,316.19,0.39,0.36,2024-08-02,0103,N20,VIIRS,n,2,297.51,1.47,N,0
33.87333,9.99101,309,0.39,0.36,2024-08-02,0103,N20,VIIRS,n,2,298.51,1.33,N,2
34.73907,10.63512,314.75,0.39,0.36,2024-08-02,0103,N20,VIIRS,n,2,295.79,0.89,N,0
35.77709,9.88971,314.06,0.4,0.37,2024-08-02,0103,N20,VIIRS,n,2,299.33,1.61,N,2
36.67774,9.91986,328.47,0.4,0.37,2024-08-02,0103,N20,VIIRS,n,2,299.63,2.62,N,2
36.67238,10.2024,309.06,0.4,0.37,2024-08-02,0103,N20,VIIRS,n,2,297.48,1.21,N,0
36.73095,10.10582,308.14,0.4,0.37,2024-08-02,0103,N20,VIIRS,n,2,297.36,1.07,N,0
31.64675,9.17304,308.79,0.39,0.36,2024-08-02,0104,N20,VIIRS,n,2,297.86,1.07,N,2
31.65006,9.1737,322.74,0.39,0.36,2024-08-02,0104,N20,VIIRS,n,2,301.24,3.93,N,2
31.65067,9.1696,317.32,0.39,0.36,2024-08-02,0104,N20,VIIRS,n,2,297.89,3.93,N,2
37.26809,9.78653,344.45,0.39,0.36,2024-08-02,1223,N20,VIIRS,n,2,319.27,10.7,D,0
31.65095,9.17173,344.78,0.4,0.44,2024-08-03,0045,N20,VIIRS,n,2,301.38,7.97,N,2
31.64653,9.17313,353.87,0.38,0.43,2024-08-03,1203,N20,VIIRS,n,2,318.12,9.43,D,2
37.2749,9.79247,335.36,0.44,0.39,2024-08-03,1204,N20,VIIRS,n,2,300.31,7.6,D,0
36.86746,11.07429,334.83,0.41,0.37,2024-08-03,1204,N20,VIIRS,n,2,304.14,2.85,D,0
36.50436,10.02594,305.39,0.37,0.58,2024-08-04,0025,N20,VIIRS,n,2,294.78,0.64,N,2
36.68145,9.92028,306.77,0.38,0.58,2024-08-04,0025,N20,VIIRS,n,2,294.43,0.49,N,2
36.77799,10.20005,306.76,0.36,0.58,2024-08-04,0025,N20,VIIRS,n,2,295.19,1.03,N,2
35.77481,9.89003,307.9,0.37,0.58,2024-08-04,0025,N20,VIIRS,n,2,294.22,1.22,N,2
36.60418,8.84923,306.53,0.43,0.62,2024-08-04,0025,N20,VIIRS,n,2,292.44,0.84,N,0
31.65228,9.17263,314.74,0.37,0.58,2024-08-04,0026,N20,VIIRS,n,2,300.15,1.77,N,2
31.65256,9.16861,332.48,0.37,0.58,2024-08-04,0026,N20,VIIRS,n,2,300.1,1.77,N,2
31.64995,9.17015,367,0.37,0.58,2024-08-04,0026,N20,VIIRS,h,2,303.01,6.49,N,2
31.65171,9.16933,331.72,0.62,0.71,2024-08-04,0207,N20,VIIRS,n,2,297.07,4.3,N,2
35.60653,9.68649,352.62,0.54,0.51,2024-08-04,1145,N20,VIIRS,n,2,313.01,13.62,D,0
35.90998,8.99236,340.33,0.58,0.52,2024-08-04,1145,N20,VIIRS,n,2,306.73,4.97,D,0
35.91457,8.9906,350.93,0.58,0.52,2024-08-04,1145,N20,VIIRS,n,2,308.84,11.89,D,0
35.91099,8.99133,350.42,0.58,0.52,2024-08-04,1145,N20,VIIRS,n,2,307.51,12.22,D,0
35.91558,8.98957,334.14,0.58,0.52,2024-08-04,1145,N20,VIIRS,l,2,308.51,2.05,D,0
36.72771,10.25039,342.8,0.47,0.48,2024-08-04,1145,N20,VIIRS,n,2,310.29,3.46,D,0
36.72796,10.1064,342.06,0.48,0.48,2024-08-04,1145,N20,VIIRS,n,2,309.9,5.58,D,0
36.72909,10.11149,335.55,0.48,0.48,2024-08-04,1145,N20,VIIRS,l,2,307.36,3.33,D,0
34.88039,10.69036,342.27,0.49,0.49,2024-08-04,1145,N20,VIIRS,n,2,311.15,4.49,D,0
34.71007,10.73262,334.16,0.49,0.49,2024-08-04,1145,N20,VIIRS,l,2,305.09,3.14,D,0
36.72882,10.10918,343.45,0.48,0.48,2024-08-04,1146,N20,VIIRS,n,2,309.89,10.1,D,0
31.64542,9.17503,353.73,0.67,0.73,2024-08-04,1325,N20,VIIRS,n,2,304.22,5.51,D,2
31.64708,9.17547,349.02,0.67,0.73,2024-08-04,1325,N20,VIIRS,n,2,304.45,8.39,D,2
36.43162,8.35794,343.88,0.65,0.73,2024-08-04,1326,N20,VIIRS,n,2,304.38,7.63,D,0
31.65137,9.167,335.56,0.72,0.75,2024-08-05,0007,N20,VIIRS,n,2,295.26,4.62,N,2
33.87293,9.9898,305.83,0.33,0.55,2024-08-05,0147,N20,VIIRS,n,2,295.34,1,N,2
33.87289,9.99077,313.3,0.33,0.55,2024-08-05,0147,N20,VIIRS,n,2,296.33,1.04,N,2
31.64987,9.17329,319.26,0.33,0.55,2024-08-05,0148,N20,VIIRS,n,2,295.68,3,N,2
31.65067,9.16996,349.75,0.33,0.55,2024-08-05,0148,N20,VIIRS,n,2,295.45,3,N,2
31.64591,9.17418,356.16,0.66,0.73,2024-08-05,1126,N20,VIIRS,n,2,306.36,10.19,D,2
31.64826,9.16783,307.08,0.54,0.42,2024-08-06,0129,N20,VIIRS,n,2,294.93,3.28,N,2
31.64716,9.1734,326.72,0.54,0.42,2024-08-06,0129,N20,VIIRS,n,2,297.95,4.98,N,2
31.64658,9.17532,341.72,0.56,0.43,2024-08-06,1247,N20,VIIRS,l,2,313.59,6.09,D,2
36.77594,10.20236,310.5,0.38,0.36,2024-08-07,0109,N20,VIIRS,n,2,297.62,1.2,N,2
33.36602,8.5495,306.09,0.39,0.36,2024-08-07,0110,N20,VIIRS,n,2,295.84,0.59,N,2
31.64831,9.17222,342.22,0.39,0.36,2024-08-07,0110,N20,VIIRS,n,2,298.23,6.04,N,2
33.9169,10.03592,309.72,0.39,0.36,2024-08-07,0110,N20,VIIRS,n,2,296.14,0.61,N,0
33.87301,9.99144,312.96,0.39,0.36,2024-08-07,0110,N20,VIIRS,n,2,296.88,1.32,N,2
31.00387,10.0614,312.57,0.4,0.37,2024-08-07,0110,N20,VIIRS,n,2,296.28,1.1,N,0
36.55782,10.80736,336.6,0.46,0.39,2024-08-07,1229,N20,VIIRS,l,2,306.8,2.54,D,0
36.96659,9.92876,343.55,0.43,0.38,2024-08-07,1229,N20,VIIRS,l,2,315.23,6.6,D,0
37.05024,9.87508,342.45,0.43,0.38,2024-08-07,1230,N20,VIIRS,l,2,313.09,5.62,D,0
35.77691,9.89291,310.03,0.51,0.41,2024-08-08,0050,N20,VIIRS,n,2,297.77,1.41,N,2
33.36581,8.54638,315.59,0.55,0.43,2024-08-08,0051,N20,VIIRS,n,2,295.92,1.98,N,2
31.64948,9.17184,333.25,0.49,0.41,2024-08-08,0051,N20,VIIRS,n,2,299.12,8.15,N,2
31.00364,10.06321,320.13,0.45,0.39,2024-08-08,0052,N20,VIIRS,n,2,295.62,1.15,N,0
37.02912,9.2432,338.64,0.41,0.37,2024-08-08,1211,N20,VIIRS,l,2,313.02,8.65,D,0
36.77663,10.20103,307.4,0.59,0.53,2024-08-09,0031,N20,VIIRS,n,2,296.34,2.16,N,2
36.94659,9.41621,305.75,0.33,0.55,2024-08-09,0031,N20,VIIRS,n,2,293.74,0.45,N,0
36.77875,10.20174,307.56,0.59,0.53,2024-08-09,0031,N20,VIIRS,n,2,296.26,1.7,N,2
35.84823,9.4308,305.69,0.32,0.55,2024-08-09,0031,N20,VIIRS,n,2,291.95,0.57,N,0
31.64791,9.17231,338.16,0.6,0.53,2024-08-09,0032,N20,VIIRS,n,2,298.26,8.66,N,2
33.3676,8.54838,319.93,0.34,0.56,2024-08-09,0032,N20,VIIRS,n,2,294.91,0.91,N,2
31.65033,9.17167,339.18,0.6,0.53,2024-08-09,0033,N20,VIIRS,n,2,297.55,7.42,N,2
36.94249,9.41606,317.49,0.56,0.69,2024-08-09,0211,N20,VIIRS,n,2,293.23,2.92,N,0
31.65176,9.16771,325.31,0.76,0.77,2024-08-09,0213,N20,VIIRS,n,2,292.96,2.94,N,2
31.64955,9.17513,304.1,0.76,0.77,2024-08-09,0213,N20,VIIRS,n,2,293.03,2.94,N,2
31.64725,9.17409,348.15,0.57,0.52,2024-08-09,1150,N20,VIIRS,n,2,318.54,6.63,D,2
36.65407,10.23316,345.22,0.39,0.44,2024-08-09,1152,N20,VIIRS,n,2,314.02,4.52,D,0
36.65535,10.23274,342.74,0.39,0.44,2024-08-09,1152,N20,VIIRS,n,2,313.07,3.29,D,0
36.61742,10.53442,339.09,0.57,0.43,2024-08-09,1152,N20,VIIRS,l,2,313.93,5.62,D,0
36.60856,9.13505,309.94,0.63,0.72,2024-08-10,0012,N20,VIIRS,n,2,292.17,0.95,N,0
36.16082,10.28126,306.15,0.54,0.68,2024-08-10,0012,N20,VIIRS,n,2,294.72,0.98,N,2
31.65121,9.1649,317.09,0.58,0.69,2024-08-10,0014,N20,VIIRS,n,2,294.34,3.98,N,0
31.65093,9.17112,324.98,0.58,0.69,2024-08-10,0014,N20,VIIRS,n,2,295.41,4.23,N,2
31.64987,9.16965,344.9,0.58,0.69,2024-08-10,0014,N20,VIIRS,n,2,296.3,7.04,N,2
36.67646,9.92083,309.12,0.34,0.56,2024-08-10,0153,N20,VIIRS,n,2,294.35,0.7,N,2
36.15901,10.28452,308.13,0.36,0.58,2024-08-10,0153,N20,VIIRS,n,2,296.08,1,N,2
36.49988,10.02522,306.89,0.34,0.56,2024-08-10,0153,N20,VIIRS,n,2,293.76,0.58,N,0
31.64927,9.17197,337.53,0.41,0.6,2024-08-10,0154,N20,VIIRS,n,2,296.29,3.63,N,2
31.6506,9.17403,355.59,0.54,0.68,2024-08-10,1132,N20,VIIRS,n,2,306.27,4.43,D,2
36.85404,10.13852,346.23,0.35,0.57,2024-08-10,1133,N20,VIIRS,n,2,303.43,3.69,D,0
35.3552,10.54503,305.14,0.43,0.46,2024-08-11,0134,N20,VIIRS,n,2,294.04,0.68,N,0
36.67731,9.92303,307.19,0.57,0.43,2024-08-11,0134,N20,VIIRS,n,2,295.53,0.7,N,2
36.50324,10.02751,307.21,0.39,0.44,2024-08-11,0134,N20,VIIRS,n,2,297,1.19,N,2
35.35406,10.5474,304.76,0.43,0.46,2024-08-11,0134,N20,VIIRS,n,2,293.12,0.59,N,0
36.15861,10.28493,309.07,0.41,0.45,2024-08-11,0134,N20,VIIRS,n,2,296.51,1.05,N,2
34.93739,8.53113,303.21,0.53,0.42,2024-08-11,0134,N20,VIIRS,n,2,293.08,0.59,N,0
31.64904,9.17047,339.45,0.44,0.46,2024-08-11,0135,N20,VIIRS,n,2,298.83,6.35,N,2
31.64618,9.17298,349.59,0.45,0.47,2024-08-11,1253,N20,VIIRS,n,2,317.15,8.65,D,2
36.96426,9.79103,343.55,0.56,0.52,2024-08-11,1255,N20,VIIRS,n,2,312.88,5.45,D,0
37.0789,9.77778,339.58,0.56,0.52,2024-08-11,1255,N20,VIIRS,l,2,313.86,8.25,D,0
36.59194,10.31843,314.51,0.4,0.37,2024-08-12,0115,N20,VIIRS,n,2,298.66,1.67,N,2
35.77495,9.89044,310.78,0.4,0.37,2024-08-12,0115,N20,VIIRS,n,2,297.6,1.35,N,2
36.7436,9.74561,306.59,0.39,0.36,2024-08-12,0115,N20,VIIRS,n,2,295.33,0.76,N,0
36.67644,9.92197,315.74,0.39,0.36,2024-08-12,0115,N20,VIIRS,n,2,296.78,1.5,N,2
34.93717,8.52975,304.84,0.38,0.36,2024-08-12,0116,N20,VIIRS,n,2,293.21,0.67,N,0
31.64686,9.17089,311.2,0.41,0.37,2024-08-12,0116,N20,VIIRS,n,2,297.44,3.53,N,2
31.65022,9.17169,330.72,0.41,0.37,2024-08-12,0116,N20,VIIRS,n,2,300.04,3.53,N,2
36.72797,10.06679,352.63,0.49,0.41,2024-08-12,1236,N20,VIIRS,n,2,317.01,15.93,D,0
37.02277,9.24381,342.2,0.46,0.39,2024-08-12,1236,N20,VIIRS,l,2,314.13,5.41,D,0
37.09909,9.76091,355.13,0.48,0.4,2024-08-12,1236,N20,VIIRS,n,2,318.13,29.37,D,0
37.09822,9.76412,342.69,0.48,0.4,2024-08-12,1236,N20,VIIRS,l,2,315.84,20.77,D,0
37.10129,9.75805,348.75,0.48,0.4,2024-08-12,1236,N20,VIIRS,n,2,314.34,25.22,D,0
37.26415,9.52136,347.29,0.48,0.4,2024-08-12,1236,N20,VIIRS,n,2,312.71,5.47,D,0
35.77612,9.8919,309.76,0.44,0.38,2024-08-13,0056,N20,VIIRS,n,2,296.97,1.27,N,2
36.7783,10.1995,311.64,0.44,0.38,2024-08-13,0056,N20,VIIRS,n,2,298,2.22,N,2
36.67694,9.91985,310.97,0.45,0.39,2024-08-13,0056,N20,VIIRS,n,2,297.85,2.21,N,2
31.64699,9.1728,316.41,0.43,0.38,2024-08-13,0058,N20,VIIRS,n,2,296.98,3.71,N,2
31.65046,9.17343,328.58,0.43,0.38,2024-08-13,0058,N20,VIIRS,n,2,299.37,3.71,N,2
37.14922,9.41391,335.23,0.39,0.36,2024-08-13,1217,N20,VIIRS,l,2,309.48,24.28,D,0
36.63865,10.59472,337.43,0.38,0.36,2024-08-13,1217,N20,VIIRS,l,2,309.49,3.89,D,0
37.14594,9.41471,340.79,0.39,0.36,2024-08-13,1217,N20,VIIRS,n,2,310.82,11.18,D,0
36.67635,9.92,306.56,0.5,0.49,2024-08-14,0037,N20,VIIRS,n,2,296.39,1.76,N,2
36.53294,10.82199,315.85,0.45,0.47,2024-08-14,0037,N20,VIIRS,n,2,295.05,1.33,N,0
36.77634,10.19841,308.5,0.48,0.48,2024-08-14,0037,N20,VIIRS,n,2,297.54,2.18,N,2
36.15919,10.28448,309,0.47,0.48,2024-08-14,0037,N20,VIIRS,n,2,296.26,1.45,N,2
36.61729,10.61943,307.98,0.46,0.47,2024-08-14,0037,N20,VIIRS,n,2,294.75,1.21,N,0
34.92299,10.76291,308.84,0.43,0.46,2024-08-14,0038,N20,VIIRS,n,2,294.69,0.82,N,0
34.92289,10.76154,312.31,0.43,0.46,2024-08-14,0038,N20,VIIRS,n,2,294.96,0.67,N,0
34.88485,9.92444,318.61,0.48,0.48,2024-08-14,0038,N20,VIIRS,n,2,293.73,2.41,N,0
34.88524,9.92861,319.43,0.48,0.48,2024-08-14,0038,N20,VIIRS,n,2,294.44,1.73,N,0
31.64821,9.16909,338.36,0.48,0.48,2024-08-14,0039,N20,VIIRS,n,2,298.61,8.32,N,2
31.65132,9.17161,339.4,0.48,0.48,2024-08-14,0039,N20,VIIRS,n,2,297.91,7.92,N,2
31.64684,9.17477,346.94,0.47,0.47,2024-08-14,1157,N20,VIIRS,n,2,314.68,8.81,D,2
36.70109,8.73838,340.75,0.39,0.44,2024-08-14,1158,N20,VIIRS,n,2,303.46,2.57,D,0
36.70205,8.74298,337.66,0.39,0.44,2024-08-14,1158,N20,VIIRS,n,2,303.3,2.57,D,0
36.70601,8.74196,331.36,0.39,0.44,2024-08-14,1158,N20,VIIRS,l,2,305.56,5.63,D,0
36.70177,9.59132,303.19,0.48,0.65,2024-08-15,0018,N20,VIIRS,n,2,276.68,1.52,N,0
36.69963,9.58631,304.92,0.48,0.65,2024-08-15,0018,N20,VIIRS,n,2,274.89,2.3,N,0
36.69939,9.5915,301.42,0.48,0.65,2024-08-15,0018,N20,VIIRS,n,2,275.89,2.56,N,0
36.70198,9.58614,301.42,0.48,0.65,2024-08-15,0018,N20,VIIRS,n,2,275.04,1.52,N,0
31.65141,9.16732,316.58,0.5,0.66,2024-08-15,0200,N20,VIIRS,n,2,293.87,2.04,N,2
31.65006,9.17233,318.79,0.5,0.66,2024-08-15,0200,N20,VIIRS,n,2,294.8,2.04,N,2
31.00062,10.06492,342.66,0.4,0.6,2024-08-15,1138,N20,VIIRS,l,2,313.13,1,D,0
31.00485,10.06259,342.12,0.4,0.6,2024-08-15,1138,N20,VIIRS,l,2,314.8,1.11,D,0
31.64946,9.17559,351.7,0.54,0.68,2024-08-15,1318,N20,VIIRS,n,2,308.11,4.97,D,2
36.15774,10.28265,310.06,0.49,0.49,2024-08-16,0140,N20,VIIRS,n,2,295.1,1.44,N,2
36.15764,10.28604,307.63,0.49,0.49,2024-08-16,0140,N20,VIIRS,n,2,295.72,1.8,N,2
36.5029,10.02781,306.58,0.47,0.48,2024-08-16,0140,N20,VIIRS,n,2,295.68,1.41,N,2
36.58971,10.31846,311.2,0.48,0.48,2024-08-16,0140,N20,VIIRS,n,2,295.96,1.55,N,2
36.6781,9.92254,318.9,0.46,0.47,2024-08-16,0140,N20,VIIRS,n,2,295.3,1.74,N,2
33.87271,9.98905,303.3,0.53,0.5,2024-08-16,0141,N20,VIIRS,n,2,293.29,0.72,N,0
31.64754,9.16888,338.76,0.53,0.5,2024-08-16,0141,N20,VIIRS,n,2,296.41,4.64,N,2
31.64833,9.16761,318.35,0.54,0.5,2024-08-16,0142,N20,VIIRS,n,2,294.11,3.07,N,2
31.64711,9.17308,321.07,0.54,0.5,2024-08-16,0142,N20,VIIRS,n,2,295.33,3.07,N,2
31.6489,9.17445,346.66,0.56,0.51,2024-08-16,1259,N20,VIIRS,n,2,314.38,10.44,D,2
34.93847,8.53068,302.6,0.41,0.37,2024-08-17,0122,N20,VIIRS,n,2,288.56,0.37,N,0
33.87265,9.99204,305.5,0.46,0.39,2024-08-17,0122,N20,VIIRS,n,2,294.71,1.16,N,2
31.64928,9.17027,339.99,0.46,0.39,2024-08-17,0123,N20,VIIRS,n,2,299.72,5.96,N,2
31.64724,9.17183,348.53,0.47,0.4,2024-08-17,1240,N20,VIIRS,n,2,317.07,6.39,D,2
36.60057,10.74168,343.82,0.42,0.45,2024-08-17,1242,N20,VIIRS,n,2,305.59,7.51,D,0
36.77556,10.20202,305.97,0.4,0.37,2024-08-18,0102,N20,VIIRS,n,2,292.15,0.66,N,2
36.50035,10.028,303.09,0.4,0.37,2024-08-18,0102,N20,VIIRS,n,2,291.04,0.52,N,2
34.80993,10.69054,334.13,0.39,0.36,2024-08-18,0103,N20,VIIRS,n,2,296.74,4.84,N,0
35.77719,9.88986,305.71,0.4,0.37,2024-08-18,0103,N20,VIIRS,n,2,293.24,1.09,N,2
33.8744,9.99282,307.03,0.39,0.36,2024-08-18,0103,N20,VIIRS,n,2,295.56,1.26,N,2
34.68779,10.64288,304.61,0.39,0.36,2024-08-18,0103,N20,VIIRS,n,2,293.94,0.56,N,0
31.6479,9.17293,329.05,0.39,0.36,2024-08-18,0104,N20,VIIRS,n,2,301.05,3.79,N,2
31.6485,9.16883,312.85,0.39,0.36,2024-08-18,0104,N20,VIIRS,n,2,298.16,2.92,N,2
35.66233,10.87269,335.7,0.4,0.37,2024-08-18,1223,N20,VIIRS,n,2,303.91,0.89,D,0
36.49926,8.95615,342.99,0.38,0.36,2024-08-18,1223,N20,VIIRS,n,2,302.86,5.39,D,0
36.66918,10.43367,303.59,0.39,0.44,2024-08-19,0044,N20,VIIRS,n,2,291.42,0.55,N,0
36.73108,10.10515,302.92,0.4,0.44,2024-08-19,0044,N20,VIIRS,n,2,287.42,0.3,N,0
34.54883,9.28056,306.44,0.42,0.45,2024-08-19,0044,N20,VIIRS,n,2,292.28,0.76,N,0
35.77668,9.88965,308.2,0.4,0.45,2024-08-19,0044,N20,VIIRS,n,2,294.35,1.24,N,2
31.65117,9.16956,338.26,0.39,0.44,2024-08-19,0045,N20,VIIRS,n,2,297.32,4.11,N,2
31.65115,9.17201,338.68,0.39,0.44,2024-08-19,0045,N20,VIIRS,n,2,297.58,3.79,N,2
31.65069,9.17375,316.03,0.39,0.44,2024-08-19,0045,N20,VIIRS,n,2,297.42,4.11,N,2
31.6471,9.17141,336.66,0.39,0.44,2024-08-19,0045,N20,VIIRS,n,2,297.58,3.79,N,2
31.64809,9.17143,348.16,0.38,0.43,2024-08-19,1203,N20,VIIRS,n,2,316.69,8.74,D,2
36.7169,9.07316,334.03,0.48,0.4,2024-08-19,1204,N20,VIIRS,l,2,306.81,6.77,D,0
36.58968,10.31661,302.25,0.36,0.57,2024-08-20,0025,N20,VIIRS,n,2,290.76,0.22,N,2
35.77859,9.89038,304.2,0.37,0.58,2024-08-20,0025,N20,VIIRS,n,2,292.63,1.01,N,2
31.65183,9.16933,367,0.37,0.58,2024-08-20,0026,N20,VIIRS,h,2,297.62,6.18,N,2
36.59293,10.31735,302.96,0.52,0.67,2024-08-20,0205,N20,VIIRS,n,2,290.3,1.25,N,2
36.59248,10.31624,303.36,0.52,0.67,2024-08-20,0205,N20,VIIRS,n,2,289.97,1.01,N,2
31.64808,9.16964,329.95,0.61,0.71,2024-08-20,0206,N20,VIIRS,n,2,295.94,5.26,N,2
31.64723,9.1703,328.85,0.62,0.71,2024-08-20,0206,N20,VIIRS,n,2,295.45,4.5,N,2
36.89493,9.3362,331.69,0.52,0.5,2024-08-20,1145,N20,VIIRS,n,2,303.36,4.82,D,0
36.89621,9.34175,351.95,0.52,0.5,2024-08-20,1145,N20,VIIRS,n,2,303.94,9.03,D,0
31.64975,9.17689,344.46,0.67,0.74,2024-08-20,1325,N20,VIIRS,n,2,307.96,4.17,D,0
31.64899,9.17185,306.74,0.71,0.75,2024-08-21,0007,N20,VIIRS,n,2,295.03,3.13,N,2
31.64924,9.16416,324.13,0.72,0.75,2024-08-21,0007,N20,VIIRS,n,2,294.97,3.13,N,0
31.65083,9.16634,327.64,0.71,0.75,2024-08-21,0007,N20,VIIRS,n,2,295.01,3.92,N,2
36.58937,10.31794,305.2,0.58,0.52,2024-08-21,0146,N20,VIIRS,n,2,292.61,0.85,N,2
36.58965,10.31735,302.98,0.58,0.52,2024-08-21,0146,N20,VIIRS,n,2,292.34,1.22,N,2
33.87218,9.992,302.94,0.33,0.55,2024-08-21,0147,N20,VIIRS,n,2,289.43,1.67,N,2
31.65033,9.17208,335.12,0.33,0.55,2024-08-21,0148,N20,VIIRS,n,2,297.45,2.27,N,2
31.65114,9.16875,318.23,0.33,0.55,2024-08-21,0148,N20,VIIRS,n,2,295.84,2.27,N,2
31.64606,9.16964,308.48,0.33,0.55,2024-08-21,0148,N20,VIIRS,n,2,295.88,0.58,N,2
31.64544,9.17832,342.35,0.66,0.73,2024-08-21,1125,N20,VIIRS,n,2,302.02,8.02,D,0
34.91922,9.74524,367,0.5,0.66,2024-08-21,1126,N20,VIIRS,h,2,306.15,8.07,D,0
35.61595,10.98627,334.07,0.48,0.65,2024-08-21,1307,N20,VIIRS,n,2,298.54,2.24,D,0
36.91254,9.45479,334.67,0.41,0.6,2024-08-21,1307,N20,VIIRS,n,2,301.04,2.02,D,0
36.59184,10.31736,306.44,0.5,0.41,2024-08-22,0127,N20,VIIRS,n,2,294.02,1.38,N,2
33.87275,9.99184,305.93,0.54,0.42,2024-08-22,0128,N20,VIIRS,n,2,292.78,1.49,N,2
34.93699,8.53063,305.48,0.45,0.39,2024-08-22,0128,N20,VIIRS,n,2,288.42,0.86,N,0
36.49959,10.0278,303.31,0.49,0.4,2024-08-22,0128,N20,VIIRS,n,2,293.04,0.71,N,0
31.65023,9.17146,329.39,0.54,0.42,2024-08-22,0129,N20,VIIRS,n,2,295.54,5.82,N,2
31.64808,9.17177,340,0.54,0.42,2024-08-22,0129,N20,VIIRS,n,2,295.78,6.73,N,2
31.40119,10.02122,302.62,0.4,0.44,2024-08-22,0129,N20,VIIRS,n,2,292.02,0.74,N,2
36.85633,9.23099,336.31,0.43,0.46,2024-08-22,1248,N20,VIIRS,n,2,305.99,1.42,D,0
34.93805,8.53028,304.67,0.39,0.36,2024-08-23,0109,N20,VIIRS,n,2,292,0.5,N,0
33.87486,9.99089,307.86,0.39,0.36,2024-08-23,0109,N20,VIIRS,n,2,295.04,0.93,N,2
35.77599,9.89235,307.77,0.38,0.36,2024-08-23,0109,N20,VIIRS,n,2,296.57,1.23,N,2
31.64724,9.1719,334.76,0.39,0.36,2024-08-23,0110,N20,VIIRS,n,2,297.01,6.38,N,2
31.65052,9.17262,310.29,0.39,0.36,2024-08-23,0110,N20,VIIRS,n,2,295.82,0.93,N,2
31.64894,9.17083,348.35,0.39,0.36,2024-08-23,1228,N20,VIIRS,l,2,318.64,10.64,D,2
